Member id,SEC,FEH,MT,SEX,AGE,EDU,HS,CHILD,CS,Affluence Index,No. of Brands,Brand Runs,Total Volume,No. of  Trans,Value,Trans / Brand Runs,Vol/Tran,Avg. Price ,Pur Vol No Promo - %,Pur Vol Promo 6 %,Pur Vol Other Promo %,"Br. Cd. 57, 144",Br. Cd. 55,Br. Cd. 272,Br. Cd. 286,Br. Cd. 24,Br. Cd. 481,Br. Cd. 352,Br. Cd. 5,Others 999,Pr Cat 1,Pr Cat 2,Pr Cat 3,Pr Cat 4,PropCat 5,PropCat 6,PropCat 7,PropCat 8,PropCat 9,PropCat 10,PropCat 11,PropCat 12,PropCat 13,PropCat 14,PropCat 15
1157310,2,3,10,2,3,6,4,2,1,31,3,8,4025,24,780,3,167.71,19.38,81.40%,0.00%,18.60%,0.00%,0.00%,0.00%,0.00%,3.70%,0.00%,0.00%,78.30%,18.00%,100.00%,0.00%,0.00%,0.00%,1.90%,78.30%,5.60%,0.00%,0.00%,6.80%,0.00%,0.00%,3.70%,0.00%,3.70%
1157320,3,1,10,2,3,5,4,3,1,41,7,27,6550,42,852.5,1.56,155.95,13.02,65.30%,13.00%,21.80%,12.20%,0.00%,1.10%,6.10%,6.90%,0.00%,3.10%,2.30%,68.30%,34.40%,59.50%,0.00%,6.10%,60.30%,2.30%,7.60%,11.10%,10.70%,0.00%,1.10%,0.00%,6.90%,0.00%,0.00%
1157360,2,3,10,2,3,5,6,2,1,24,3,7,8125,12,1419,1.71,677.08,17.46,100.00%,0.00%,0.00%,72.00%,0.00%,0.00%,0.00%,0.00%,0.00%,7.40%,0.00%,20.60%,92.60%,7.40%,0.00%,0.00%,72.00%,16.90%,11.10%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
1157420,2,0,0,0,3,0,0,5,0,0,5,20,16175,30,1702,1.5,539.17,10.52,100.00%,0.00%,0.00%,18.20%,31.50%,2.80%,0.00%,0.00%,0.00%,0.00%,1.40%,46.10%,17.80%,50.70%,31.50%,0.00%,49.80%,7.90%,0.00%,4.20%,0.60%,6.00%,0.00%,0.00%,0.00%,31.50%,0.00%
1157460,1,1,4,2,3,5,4,2,1,38,4,8,4700,11,573,1.38,427.27,12.19,100.00%,0.00%,0.00%,9.60%,0.00%,0.00%,42.60%,0.00%,19.10%,0.00%,0.00%,28.70%,25.50%,74.50%,0.00%,0.00%,64.90%,0.00%,9.60%,0.00%,6.40%,0.00%,19.10%,0.00%,0.00%,0.00%,0.00%
1157490,2,3,10,2,3,5,3,2,1,16,3,11,6075,19,861.5,1.73,319.74,14.18,81.50%,18.50%,0.00%,0.00%,0.00%,8.60%,0.00%,0.00%,66.70%,0.00%,0.00%,24.70%,18.10%,75.30%,6.60%,0.00%,3.70%,0.00%,0.00%,17.30%,0.00%,0.00%,66.70%,5.80%,0.00%,6.60%,0.00%
1157500,1,1,4,2,3,7,4,2,2,17,4,13,6900,16,624,1.23,431.25,9.04,100.00%,0.00%,0.00%,40.60%,23.90%,0.00%,0.00%,0.00%,0.00%,20.30%,0.00%,15.20%,0.00%,76.10%,23.90%,0.00%,40.60%,8.70%,20.30%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,23.90%,6.50%
1157580,1,1,4,2,3,7,8,1,1,38,1,12,40400,16,3109,1.33,2525,7.7,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,11.90%,12.40%,0.00%,75.70%,93.60%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,6.40%
1157610,1,1,4,2,3,7,4,2,1,32,3,8,7875,13,853,1.63,605.77,10.83,88.60%,11.40%,0.00%,76.50%,0.00%,0.00%,0.00%,0.00%,0.00%,2.50%,0.00%,21.00%,6.70%,93.30%,0.00%,0.00%,97.50%,0.00%,2.50%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
1157640,1,1,4,2,3,7,7,4,1,37,3,13,17575,39,1705,3,450.64,9.7,100.00%,0.00%,0.00%,47.80%,26.50%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,25.70%,11.50%,60.90%,27.60%,0.00%,60.90%,0.00%,0.00%,0.00%,8.50%,3.00%,0.00%,0.00%,0.00%,27.60%,0.00%
1157670,2,1,4,2,3,5,5,2,1,16,6,21,8965,27,998.5,1.29,332.04,11.14,91.60%,8.40%,0.00%,29.00%,0.00%,3.30%,13.40%,0.80%,0.00%,0.00%,1.70%,51.80%,19.40%,51.60%,0.00%,29.00%,81.00%,5.00%,0.00%,5.90%,2.20%,5.00%,0.00%,0.00%,0.80%,0.00%,0.00%
1157700,1,2,4,2,2,6,3,2,2,21,2,7,6600,15,647.9,2.14,440,9.82,100.00%,0.00%,0.00%,19.70%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,80.30%,4.80%,95.20%,0.00%,0.00%,48.50%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,51.50%
1157730,2,1,4,2,3,7,7,2,1,20,7,29,12550,41,1478.5,1.41,306.1,11.78,96.40%,3.60%,0.00%,28.90%,3.60%,11.40%,5.60%,1.20%,0.00%,0.00%,3.00%,46.40%,15.50%,71.30%,3.60%,9.60%,44.00%,21.50%,0.00%,14.90%,2.40%,1.80%,0.00%,0.00%,1.20%,3.60%,10.60%
1157780,1,3,10,2,4,8,6,2,1,45,2,4,6300,10,744,2.5,630,11.81,100.00%,0.00%,0.00%,85.70%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,14.30%,14.30%,85.70%,0.00%,0.00%,92.90%,0.00%,0.00%,7.10%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
1157830,1,1,13,2,3,7,4,2,1,33,4,12,3750,15,506.5,1.25,250,13.51,46.70%,46.00%,7.30%,32.00%,0.00%,18.00%,0.00%,0.00%,0.00%,10.70%,0.00%,39.30%,29.30%,70.70%,0.00%,0.00%,44.00%,0.00%,10.70%,31.30%,0.00%,8.00%,0.00%,6.00%,0.00%,0.00%,0.00%
1157860,2,1,5,2,2,3,4,3,1,17,4,9,2675,11,290.5,1.22,243.18,10.86,66.40%,0.00%,33.60%,18.70%,50.50%,0.00%,0.00%,0.00%,0.00%,0.00%,2.80%,28.00%,30.80%,18.70%,50.50%,0.00%,46.70%,2.80%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,50.50%,0.00%
1157870,1,3,5,2,3,4,6,2,1,26,4,22,18200,39,2290.75,1.77,466.67,12.59,98.80%,1.20%,0.00%,30.80%,0.80%,0.00%,0.00%,0.00%,0.00%,0.00%,20.20%,48.20%,33.80%,65.40%,0.80%,0.00%,44.80%,24.60%,25.70%,3.30%,0.00%,0.80%,0.00%,0.00%,0.00%,0.80%,0.00%
1157910,1,1,5,2,4,7,4,4,1,32,1,1,6700,14,703.5,14,478.57,10.5,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
1157950,1,3,10,2,3,8,4,2,2,25,5,24,4750,34,576,1.42,139.71,12.13,84.20%,6.30%,9.50%,6.30%,3.20%,0.00%,0.00%,0.00%,1.60%,29.50%,0.00%,59.50%,33.20%,63.70%,3.20%,0.00%,29.50%,0.00%,51.60%,1.60%,12.60%,0.00%,1.60%,0.00%,0.00%,3.20%,0.00%
1158030,2,0,0,0,3,0,0,5,0,0,2,3,1225,4,133,1.33,306.25,10.86,100.00%,0.00%,0.00%,73.50%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,26.50%,26.50%,73.50%,0.00%,0.00%,73.50%,0.00%,18.40%,0.00%,8.20%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
1158080,3,0,0,0,3,0,0,5,0,0,3,3,750,3,57.5,1,250,7.67,100.00%,0.00%,0.00%,26.70%,60.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,13.30%,13.30%,26.70%,60.00%,0.00%,26.70%,0.00%,0.00%,0.00%,13.30%,0.00%,0.00%,0.00%,0.00%,60.00%,0.00%
1158120,2,1,4,2,2,8,4,4,1,18,6,13,6250,18,699.5,1.38,347.22,11.19,96.40%,3.60%,0.00%,40.00%,7.20%,13.20%,9.60%,0.00%,4.80%,0.00%,0.00%,25.20%,8.40%,74.80%,7.20%,9.60%,66.40%,0.00%,0.00%,21.60%,0.00%,0.00%,4.80%,0.00%,0.00%,7.20%,0.00%
1158130,1,3,12,2,3,5,6,2,1,13,4,9,6975,12,758.5,1.33,581.25,10.87,96.80%,3.20%,0.00%,51.60%,0.00%,3.20%,0.00%,2.20%,0.00%,0.00%,0.00%,43.00%,2.20%,97.80%,0.00%,0.00%,94.60%,0.00%,0.00%,3.20%,0.00%,0.00%,0.00%,0.00%,2.20%,0.00%,0.00%
1158220,1,1,10,2,3,7,5,3,1,23,3,5,6325,16,826.5,3.2,395.31,13.07,100.00%,0.00%,0.00%,11.90%,0.00%,0.00%,0.00%,0.00%,75.90%,0.00%,0.00%,12.30%,4.70%,95.30%,0.00%,0.00%,14.20%,0.00%,0.00%,0.00%,0.00%,0.00%,85.80%,0.00%,0.00%,0.00%,0.00%
1160050,2,1,10,2,2,7,3,1,1,24,6,22,4100,32,594.5,1.45,128.13,14.5,96.30%,0.00%,3.70%,19.50%,0.00%,0.00%,2.40%,1.80%,0.00%,2.40%,3.70%,70.10%,40.20%,59.80%,0.00%,0.00%,47.60%,9.10%,37.20%,0.00%,0.00%,0.00%,0.00%,1.80%,1.80%,0.00%,2.40%
1160140,3,3,10,2,4,5,4,2,2,12,4,31,7915,51,1021.2,1.65,155.2,12.9,74.40%,23.70%,1.90%,12.60%,0.00%,0.00%,0.00%,0.00%,0.00%,8.80%,1.90%,76.60%,49.10%,38.50%,0.00%,12.30%,28.10%,2.80%,22.10%,15.20%,20.20%,0.00%,2.80%,0.00%,8.70%,0.00%,0.00%
1160280,1,1,4,2,4,5,7,4,0,15,6,29,11825,39,1437.25,1.34,303.21,12.15,100.00%,0.00%,0.00%,18.60%,21.60%,15.90%,0.00%,1.90%,0.00%,5.10%,0.00%,37.00%,23.00%,55.40%,21.60%,0.00%,39.50%,2.50%,7.00%,24.10%,3.40%,0.00%,0.00%,0.00%,1.90%,21.60%,0.00%
1160330,2,3,10,2,4,5,5,2,1,27,6,61,15725,82,2191,1.34,191.77,13.93,90.90%,3.80%,5.20%,8.90%,0.00%,0.50%,0.00%,0.00%,1.40%,3.80%,5.70%,79.70%,60.40%,37.50%,0.00%,2.10%,28.30%,21.90%,26.70%,11.90%,1.90%,4.80%,3.00%,0.50%,0.00%,0.00%,1.00%
1160540,1,1,10,2,3,7,6,4,1,24,4,13,14925,26,2101,2,574.04,14.08,48.40%,46.60%,5.00%,0.00%,0.00%,26.10%,0.00%,0.50%,1.50%,0.00%,0.00%,71.90%,6.00%,94.00%,0.00%,0.00%,1.50%,14.10%,0.00%,80.40%,0.00%,0.00%,1.50%,0.00%,0.50%,0.00%,2.00%
1160600,3,3,10,2,4,4,4,1,1,21,2,11,17275,31,1800,2.82,557.26,10.42,100.00%,0.00%,0.00%,4.10%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,95.90%,8.10%,91.90%,0.00%,0.00%,91.90%,0.00%,0.00%,0.00%,8.10%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
1160660,2,1,10,2,4,5,2,4,2,12,4,12,7400,26,585.5,2.17,284.62,7.91,95.90%,0.00%,4.10%,0.00%,4.10%,0.00%,10.80%,0.00%,0.00%,4.10%,0.00%,81.10%,4.10%,91.90%,4.10%,0.00%,10.80%,0.00%,4.10%,0.00%,0.00%,0.00%,0.00%,0.00%,4.10%,4.10%,77.00%
1160890,1,1,4,2,4,5,4,4,1,21,2,8,8600,23,1134.5,2.88,373.91,13.19,93.00%,0.00%,7.00%,76.70%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,23.30%,14.00%,86.00%,0.00%,0.00%,89.50%,0.00%,0.00%,0.00%,2.30%,7.00%,0.00%,1.20%,0.00%,0.00%,0.00%
1161010,2,1,4,2,4,7,4,4,1,1,5,27,11600,39,1313.25,1.44,297.44,11.32,98.10%,1.90%,0.00%,23.70%,24.60%,6.50%,0.00%,0.00%,0.00%,3.40%,0.00%,41.80%,19.20%,56.30%,24.60%,0.00%,38.80%,14.70%,3.40%,12.30%,2.60%,3.70%,0.00%,0.00%,0.00%,24.60%,0.00%
1161130,1,1,10,2,2,7,5,1,1,50,5,74,11615,123,2068.75,1.66,94.43,17.81,87.70%,11.00%,1.30%,10.10%,0.00%,14.20%,0.00%,8.40%,2.60%,0.00%,0.00%,64.70%,67.90%,32.10%,0.00%,0.00%,31.10%,3.20%,8.20%,29.90%,3.40%,4.50%,2.60%,0.90%,8.40%,0.00%,7.80%
1161270,1,3,10,2,4,5,3,4,1,26,4,4,3875,17,400,4.25,227.94,10.32,100.00%,0.00%,0.00%,7.70%,0.00%,0.00%,0.00%,0.00%,0.00%,82.60%,7.70%,1.90%,7.70%,92.30%,0.00%,0.00%,7.70%,9.70%,82.60%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
1161340,2,3,10,2,4,5,2,4,1,30,5,17,2775,17,399,1,163.24,14.38,91.90%,8.10%,0.00%,0.00%,5.40%,8.10%,14.40%,16.20%,0.00%,0.00%,0.00%,55.90%,37.80%,56.80%,5.40%,0.00%,36.00%,18.00%,0.00%,13.50%,10.80%,0.00%,0.00%,0.00%,16.20%,5.40%,0.00%
1161390,1,0,0,0,4,0,0,5,0,0,1,1,225,1,58.5,1,225,26,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%
1161500,1,3,10,2,4,5,5,4,1,22,7,20,15325,33,2031.5,1.65,464.39,13.26,93.30%,1.50%,5.20%,34.60%,2.90%,4.40%,0.00%,6.90%,0.00%,2.60%,2.90%,45.70%,24.50%,72.60%,2.90%,0.00%,64.60%,2.90%,4.60%,15.20%,0.00%,2.90%,0.00%,0.00%,6.90%,2.90%,0.00%
1161750,2,0,0,0,4,0,0,5,0,0,5,22,13075,43,1236.25,1.95,304.07,9.46,98.30%,1.70%,0.00%,21.80%,17.20%,1.70%,13.80%,0.00%,0.00%,0.00%,0.00%,45.50%,5.20%,67.30%,27.50%,0.00%,70.70%,0.00%,0.00%,1.70%,0.00%,0.00%,0.00%,0.00%,0.00%,27.50%,0.00%
1161780,1,0,0,0,4,0,0,5,0,0,2,3,825,3,75,1,275,9.09,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,36.40%,0.00%,0.00%,0.00%,0.00%,63.60%,0.00%,72.70%,27.30%,0.00%,72.70%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,27.30%,0.00%
1161880,1,2,10,2,4,4,5,1,1,32,2,11,13175,45,1354,4.09,292.78,10.28,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,2.30%,0.00%,97.70%,22.00%,64.90%,0.00%,13.10%,78.00%,1.10%,2.30%,3.40%,15.20%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
1161920,3,3,10,2,4,5,2,4,1,28,4,17,7075,28,949,1.65,252.68,13.41,82.00%,18.00%,0.00%,26.90%,0.00%,0.00%,0.00%,0.00%,29.70%,11.30%,0.00%,32.20%,19.80%,80.20%,0.00%,0.00%,38.50%,0.00%,11.30%,3.20%,0.00%,10.20%,36.70%,0.00%,0.00%,0.00%,0.00%
1162150,1,3,10,2,4,5,6,2,2,38,4,24,9750,37,1682.5,1.54,263.51,17.26,77.90%,13.10%,9.00%,32.60%,0.00%,0.00%,0.00%,0.00%,6.90%,0.00%,3.80%,56.70%,55.10%,43.80%,0.00%,1.00%,70.00%,6.20%,4.60%,0.00%,0.00%,8.70%,6.90%,2.10%,0.00%,0.00%,1.50%
1162260,2,3,3,2,4,5,6,4,1,26,4,7,9075,27,2065.5,3.86,336.11,22.76,100.00%,0.00%,0.00%,13.20%,5.00%,0.00%,0.00%,78.50%,0.00%,0.00%,3.30%,0.00%,81.80%,13.20%,5.00%,0.00%,13.20%,3.30%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,78.50%,5.00%,0.00%
1162360,1,1,10,2,4,5,4,4,1,26,5,23,5950,31,811,1.35,191.94,13.63,66.40%,23.90%,9.70%,27.70%,0.00%,0.00%,3.40%,0.00%,0.00%,15.10%,2.50%,51.30%,45.40%,54.60%,0.00%,0.00%,34.50%,5.00%,34.90%,20.20%,1.70%,3.80%,0.00%,0.00%,0.00%,0.00%,0.00%
1162440,1,1,10,2,4,5,5,4,1,28,2,6,16500,28,1750.5,4.67,589.29,10.61,92.10%,0.00%,7.90%,84.20%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,15.80%,2.40%,97.60%,0.00%,0.00%,97.60%,0.00%,0.00%,0.00%,2.40%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
1162580,1,3,10,2,4,5,5,3,1,41,6,22,9975,26,1561,1.18,383.65,15.65,88.00%,12.00%,0.00%,12.50%,0.00%,15.00%,0.00%,4.50%,9.00%,2.00%,0.00%,56.90%,57.90%,34.10%,0.00%,8.00%,43.10%,1.50%,2.00%,26.30%,0.00%,9.00%,11.30%,2.30%,4.50%,0.00%,0.00%
1162600,2,1,12,2,3,7,6,3,2,44,6,29,11825,39,1268,1.34,303.21,10.72,96.20%,3.80%,0.00%,16.90%,7.60%,1.30%,0.00%,0.00%,0.00%,3.40%,1.30%,69.60%,16.70%,75.70%,7.60%,0.00%,59.20%,4.70%,3.40%,5.90%,1.70%,6.30%,0.00%,0.00%,1.10%,7.60%,10.10%
1162660,1,1,10,2,4,5,4,4,1,35,6,39,11625,53,1545,1.36,219.34,13.29,66.00%,32.70%,1.30%,14.20%,0.00%,6.50%,6.90%,0.00%,14.20%,0.00%,6.50%,51.80%,34.80%,54.80%,0.00%,10.30%,40.20%,24.50%,0.00%,14.20%,6.90%,0.00%,14.20%,0.00%,0.00%,0.00%,0.00%
1162680,3,1,6,2,4,5,2,4,1,12,4,16,3275,20,392.5,1.25,163.75,11.98,64.10%,25.20%,10.70%,0.00%,0.00%,0.00%,0.00%,4.60%,0.00%,6.10%,2.30%,87.00%,50.40%,13.00%,0.00%,36.60%,59.50%,6.90%,15.30%,4.60%,0.00%,0.00%,9.20%,0.00%,4.60%,0.00%,0.00%
1162890,1,3,10,2,4,7,5,4,1,35,5,28,7800,44,877.5,1.57,177.27,11.25,92.30%,4.80%,2.90%,14.10%,0.00%,1.00%,0.00%,2.90%,0.00%,12.80%,0.00%,69.20%,17.00%,60.60%,0.00%,22.40%,52.60%,1.90%,37.80%,4.80%,0.00%,0.00%,0.00%,0.00%,2.90%,0.00%,0.00%
1162960,2,1,4,2,4,5,6,3,1,23,4,24,5950,29,888,1.21,205.17,14.92,77.30%,22.70%,0.00%,5.50%,0.00%,7.60%,0.00%,2.50%,0.00%,0.00%,0.00%,84.50%,61.30%,21.80%,0.00%,16.80%,58.40%,0.00%,4.20%,13.90%,6.70%,7.60%,0.00%,0.00%,6.70%,0.00%,2.50%
1163000,1,3,6,1,4,5,5,2,1,35,3,11,7175,21,817.5,1.91,341.67,11.39,94.80%,5.20%,0.00%,73.90%,0.00%,0.00%,0.00%,0.00%,2.10%,0.00%,0.00%,24.00%,14.30%,85.70%,0.00%,0.00%,88.50%,0.00%,2.10%,7.30%,0.00%,0.00%,2.10%,0.00%,0.00%,0.00%,0.00%
1163230,1,3,10,2,4,7,6,3,1,35,3,17,11775,39,2333,2.29,301.92,19.81,86.80%,3.80%,9.30%,14.00%,0.00%,0.00%,0.00%,1.30%,0.00%,0.00%,0.00%,84.70%,98.30%,0.00%,0.00%,1.70%,84.70%,0.00%,1.90%,0.00%,5.90%,6.20%,0.00%,0.00%,1.30%,0.00%,0.00%
1163300,1,0,0,0,4,0,0,5,0,0,2,8,2550,9,415,1.13,283.33,16.27,100.00%,0.00%,0.00%,47.10%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,52.90%,39.20%,60.80%,0.00%,0.00%,70.60%,13.70%,0.00%,0.00%,0.00%,15.70%,0.00%,0.00%,0.00%,0.00%,0.00%
1163410,2,3,10,2,4,5,3,4,1,37,6,24,15550,64,1847,2.67,242.97,11.88,95.50%,0.00%,4.50%,4.50%,0.00%,1.00%,37.90%,6.30%,0.00%,16.70%,0.00%,33.60%,27.00%,73.00%,0.00%,0.00%,59.60%,10.60%,16.70%,1.00%,5.80%,0.00%,0.00%,0.00%,6.30%,0.00%,0.00%
1163560,1,1,4,2,4,5,2,4,1,16,2,11,2000,17,443,1.55,117.65,22.15,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,11.30%,0.00%,0.00%,0.00%,88.80%,100.00%,0.00%,0.00%,0.00%,67.50%,0.00%,0.00%,6.30%,0.00%,15.00%,0.00%,0.00%,11.30%,0.00%,0.00%
1163670,1,3,10,1,4,5,5,3,1,22,6,32,6635,40,971.8,1.25,165.88,14.65,85.70%,14.30%,0.00%,7.50%,0.00%,15.80%,0.00%,3.40%,12.40%,1.50%,0.00%,59.30%,48.20%,51.80%,0.00%,0.00%,39.90%,0.00%,6.00%,19.20%,12.10%,1.50%,12.40%,1.10%,3.40%,0.00%,4.30%
1163760,1,1,4,2,4,4,9,1,1,36,9,57,50000,95,6081,1.67,526.32,12.16,94.80%,5.30%,0.00%,21.90%,4.20%,3.60%,2.40%,2.00%,2.30%,11.60%,0.90%,51.20%,22.00%,64.00%,4.20%,9.90%,53.10%,6.90%,11.60%,9.90%,4.20%,0.00%,2.30%,4.00%,2.70%,4.20%,1.20%
1163830,1,1,4,2,2,7,4,2,1,49,4,11,3450,14,331,1.27,246.43,9.59,93.50%,6.50%,0.00%,0.00%,47.80%,0.00%,0.00%,0.00%,23.90%,0.00%,6.50%,21.70%,10.90%,41.30%,47.80%,0.00%,10.90%,13.00%,0.00%,4.30%,0.00%,0.00%,23.90%,0.00%,0.00%,47.80%,0.00%
1165010,1,0,0,0,4,0,0,5,0,0,5,21,13400,37,2096.5,1.76,362.16,15.65,95.30%,1.70%,3.00%,20.90%,0.00%,20.10%,0.00%,2.20%,0.00%,0.70%,0.00%,56.00%,56.50%,43.50%,0.00%,0.00%,27.10%,0.00%,2.40%,59.10%,7.50%,1.70%,0.00%,0.00%,2.20%,0.00%,0.00%
1165070,3,1,10,2,4,5,7,2,1,15,5,13,7975,23,961.5,1.77,346.74,12.06,90.60%,0.00%,9.40%,2.50%,1.90%,0.00%,0.00%,0.00%,7.50%,8.80%,0.00%,79.30%,64.30%,33.90%,1.90%,0.00%,2.50%,0.00%,82.40%,0.00%,0.00%,0.00%,7.50%,0.00%,0.00%,1.90%,5.60%
1165090,1,3,10,2,4,5,3,4,1,22,4,15,5800,19,1046,1.27,305.26,18.03,100.00%,0.00%,0.00%,2.60%,0.00%,0.00%,0.00%,14.20%,5.20%,0.00%,0.00%,78.00%,75.00%,23.30%,0.00%,1.70%,35.30%,15.50%,23.30%,0.00%,0.00%,0.00%,5.20%,0.00%,20.70%,0.00%,0.00%
1165100,2,1,4,2,4,6,3,4,1,17,5,20,5375,31,761.5,1.55,173.39,14.17,70.70%,19.50%,9.80%,21.90%,0.00%,12.60%,0.00%,0.00%,11.20%,0.00%,11.20%,43.30%,37.70%,62.30%,0.00%,0.00%,30.20%,14.00%,29.30%,12.60%,0.00%,0.00%,11.20%,0.00%,0.00%,0.00%,2.80%
1165160,1,0,0,2,4,6,3,4,1,27,3,24,8600,46,1033,1.92,186.96,12.01,70.90%,20.10%,9.00%,0.00%,1.70%,18.30%,0.00%,0.00%,0.00%,0.00%,0.00%,79.90%,16.90%,69.80%,1.70%,11.60%,36.30%,0.00%,0.00%,46.80%,15.10%,0.00%,0.00%,0.00%,0.00%,1.70%,0.00%
1165310,1,1,10,2,4,5,2,4,1,25,4,22,4725,26,711.5,1.18,181.73,15.06,98.40%,1.60%,0.00%,17.50%,0.00%,1.60%,0.00%,0.00%,0.00%,4.20%,0.00%,76.70%,56.10%,43.90%,0.00%,0.00%,43.90%,0.00%,4.20%,34.90%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,16.90%
1165330,2,1,4,2,4,5,4,4,1,31,4,17,14625,28,2035.5,1.65,522.32,13.92,86.80%,4.60%,8.50%,61.00%,0.00%,0.00%,0.00%,0.00%,0.00%,3.40%,4.60%,30.90%,47.40%,52.60%,0.00%,0.00%,70.10%,9.70%,3.40%,0.70%,0.70%,11.30%,0.00%,0.00%,0.00%,0.00%,4.10%
1165390,3,1,4,2,4,4,3,4,1,19,5,24,9350,26,928,1.08,359.62,9.93,62.30%,37.70%,0.00%,12.80%,0.00%,7.20%,0.00%,0.00%,0.00%,12.80%,3.20%,63.90%,11.50%,68.20%,0.00%,20.30%,52.70%,6.40%,18.40%,7.20%,0.80%,0.00%,0.00%,0.00%,0.00%,0.00%,14.40%
1165460,2,3,10,2,4,5,6,3,1,23,3,17,9400,30,911,1.76,313.33,9.69,91.00%,0.00%,9.00%,40.40%,12.80%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,46.80%,4.00%,82.40%,12.80%,0.80%,60.40%,17.30%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,12.80%,9.60%
1165720,2,3,5,2,4,4,4,4,1,31,6,38,9600,48,1185,1.26,200,12.34,60.20%,38.30%,1.60%,19.30%,1.60%,10.20%,0.00%,0.00%,10.20%,5.20%,0.00%,53.60%,24.20%,63.50%,1.60%,10.70%,39.10%,1.00%,5.20%,24.00%,2.10%,4.70%,10.20%,0.00%,0.00%,1.60%,12.20%
1166020,3,3,17,2,4,1,7,2,1,26,4,41,22085,61,2611,1.49,362.05,11.82,87.90%,4.80%,7.40%,56.40%,0.00%,0.00%,0.00%,0.00%,1.70%,0.00%,1.40%,40.60%,21.60%,72.60%,1.80%,4.10%,76.30%,3.20%,9.70%,1.00%,0.00%,0.90%,1.70%,3.70%,0.00%,0.00%,3.40%
1166080,2,1,10,2,4,8,2,4,1,21,6,23,8575,36,1001.5,1.57,238.19,11.68,100.00%,0.00%,0.00%,11.70%,3.50%,3.50%,19.80%,0.00%,0.00%,14.00%,0.00%,47.50%,30.60%,57.70%,3.50%,8.20%,46.10%,0.00%,29.70%,18.40%,2.30%,0.00%,0.00%,0.00%,0.00%,3.50%,0.00%
1166340,2,1,4,2,4,5,5,4,1,48,3,17,5635,22,770.8,1.29,256.14,13.68,90.70%,0.00%,9.30%,3.50%,0.00%,33.30%,0.00%,0.00%,0.00%,0.00%,0.00%,63.20%,23.50%,65.80%,0.00%,10.60%,21.30%,0.00%,17.30%,33.30%,0.00%,0.00%,0.00%,2.70%,0.00%,0.00%,25.50%
1166460,2,3,10,2,4,5,3,4,1,40,3,34,15625,49,1877,1.44,318.88,12.01,91.50%,7.80%,0.60%,0.00%,0.00%,0.00%,5.80%,0.00%,0.00%,0.00%,1.00%,93.30%,37.80%,56.80%,0.00%,5.40%,73.00%,1.00%,0.00%,4.80%,12.80%,0.00%,0.00%,0.00%,0.00%,0.00%,8.50%
